,id,source,target,overlap,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
0,4215528470030,PointCloud13.pcd,PointCloud12.pcd,0.6317,0.5922800314763361,-0.5546415187859828,-0.5844460197085515,10.110849792369295,0.6820498622944122,0.7313002553537108,-0.0028145805674477,-3.534044634011837,0.4289666066939983,-0.3969543073936543,0.8114277097702917,-7.0118244051642025
1,4215528470154,PointCloud4.pcd,PointCloud3.pcd,0.6042,-0.762156643794664,-0.6107465468403436,-0.2147228582201946,0.8001195687286715,0.2845083563877306,-0.6139120274364075,0.7363199153319648,-3.370681426025051,-0.5815257908856716,0.5001006679574782,0.6416596266271382,4.258236302852551
2,4215528470340,PointCloud18.pcd,PointCloud16.pcd,0.6596,-0.9911258391252792,0.118755199614535,0.0597224713380342,23.859050751611058,0.12904312166981,0.9673998552853298,0.2179114332558822,-3.691306814545406,-0.0318973943751049,0.2236844262760244,-0.9741395350121276,2.9147933055929425
3,4215528470650,PointCloud24.pcd,PointCloud23.pcd,0.6885,0.7677838505058918,-0.5591158873935524,-0.3128855755167801,5.888213942285491,0.5866730931470236,0.4172126652267147,0.6940808841566846,-8.80167599946057,-0.2575318245958159,-0.7164656421898692,0.648347393672411,10.433777616906482
4,4215528470960,PointCloud17.pcd,PointCloud16.pcd,0.6999,-0.5089029876733232,-0.1730156488829108,0.843257572974468,13.41626442916653,0.0016045442239168,0.9794012584067938,0.2019173109691734,0.6934847145598261,-0.860822382710277,0.1041093668831661,-0.4981426152741676,14.88948916964707
5,4215528471146,PointCloud30.pcd,PointCloud29.pcd,0.7508,-0.6864588202256374,0.3722547687255038,-0.6246604479999893,27.098492844468478,-0.7205447932401055,-0.4638968460555281,0.5153784213122499,13.43368162209052,-0.0979259366511215,0.8038818964131826,0.5866723170136335,5.251693602082612
6,4215528471208,PointCloud28.pcd,PointCloud27.pcd,0.7331,-0.0080658312145236,-0.9964096649796116,-0.0842776477011379,18.67449055733135,0.7041644258009556,-0.0654999230257095,0.7070093503766671,-11.74698377940662,-0.7099911293834802,-0.0536427033140988,0.7021645509265804,9.327277624390558
7,4215528471332,PointCloud21.pcd,PointCloud19.pcd,0.7214,0.7097500510972468,0.6190889122258164,-0.3361306051619087,4.767702363777763,-0.7043819197034084,0.6168737656983132,-0.3511593205200794,17.507009637323485,-0.0100486895860533,0.4859996666174144,0.8739012231856443,-3.7556598654317135
8,4215528471673,PointCloud27.pcd,PointCloud26.pcd,0.7684,-0.915261229732056,0.2912622111102227,0.278322125833626,30.900345165718747,-0.1752791656086525,-0.9099514443190502,0.3758531403157483,4.586191391515871,0.3627314370893419,0.2952197374175024,0.8838954752606454,-3.786950955871117
9,4215528472696,PointCloud29.pcd,PointCloud28.pcd,0.8904,-0.1467282941737633,0.9879757157357312,-0.0487318459051866,16.651941316699784,-0.9876017867937232,-0.1435377652260114,0.0635580103194489,20.973540267525834,0.0557989104795276,0.0574534165249699,0.9967876336105428,-1.7413312212173016
