,id,source,target,overlap,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
0,26875431820154,PointCloud20.pcd,PointCloud18.pcd,0.6191,-0.9241268953682528,0.1815576352160255,0.3361938523408765,18.390003955103037,-0.3601584679062003,-0.707709319363158,-0.6078103300224458,10.7341147040326,0.1275749162354924,-0.6827769360349694,0.719402735862331,5.010315269607524
1,26875431820371,PointCloud30.pcd,PointCloud27.pcd,0.6304,0.2746065884981351,-0.436807065639548,0.856615905152819,7.497885238708932,0.3434407375001874,0.8766568575563476,0.3369290933189902,-1.00146959835808,-0.8981312161253183,0.201673849337977,0.3907530897055832,10.564702989058397
2,26875431820650,PointCloud13.pcd,PointCloud11.pcd,0.6556,-0.5349238175615106,0.4249494960351614,0.7302564174486121,10.39977144150146,0.6244025602934754,0.7810975121620335,0.0028494198066244,-2.946097969693514,-0.5691906113986529,0.4574981992464494,-0.6831672164132906,-0.872587786539194
3,26875431820960,PointCloud30.pcd,PointCloud28.pcd,0.68,0.7903835497585778,0.0367264861050404,-0.6115104328540977,0.8913018145680134,-0.6101778084684321,0.1360980933281372,-0.7804872523271005,14.409604905362867,0.054560849733954,0.990014380810108,0.1299793809243871,-4.855356889114985
4,26875431821394,PointCloud24.pcd,PointCloud23.pcd,0.7031,-0.1886970174944085,0.6805254892027786,-0.7080102358963701,5.485778673150624,0.917686833592576,-0.1344905398951683,-0.3738491274960237,3.9194644473340112,-0.3496345392542718,-0.7202758868822591,-0.5991313176061056,18.524851205397983
5,26875431821735,PointCloud8.pcd,PointCloud6.pcd,0.7203,-0.8946888899118406,0.1006028985278195,-0.4352135649036222,7.155440032916566,-0.1579747959238397,0.8400818537130641,0.5189474375260401,0.3549953317596565,0.41782263476401,0.5330492809017036,-0.7357191787693436,3.356596630276673
6,26875431822231,PointCloud7.pcd,PointCloud8.pcd,0.7954,0.4610910059952322,0.2663341611379068,0.8464403102412315,1.5122956677287325,-0.8872957991272592,0.1492018818857593,0.4364000037727613,0.825519903336982,-0.0100622582665599,-0.9522630482449244,0.3051128281568338,-4.363077096658284
7,26875431822603,PointCloud8.pcd,PointCloud7.pcd,0.8121,0.6306202038247057,0.6200531551937719,0.4667464442953309,5.073256178474193,0.7759854909733143,-0.4938166711844098,-0.3924176513094846,-7.952399890656444,-0.0128326274390954,0.6096549679897607,-0.7925630218969422,-0.8993621573883165
8,26875431823068,PointCloud17.pcd,PointCloud14.pcd,0.6082,0.8773719782742544,-0.4755922986842368,-0.0634852516051147,-0.5902707556820599,0.2555952561874137,0.3512898281400822,0.9007033483116411,-2.9371228066528943,-0.4060658527303316,-0.8064784076945613,0.4297709868858453,12.33644532014254
9,26875431823099,PointCloud25.pcd,PointCloud24.pcd,0.6608,-0.4837630127992804,0.3526360751848286,0.8010125753854322,4.083410717412857,-0.8744790735862521,-0.1576421397978026,-0.4587322809871788,15.443391951364386,-0.0354922147391945,-0.9223864451726344,0.3846343048334313,4.917504422772749
