id source target overlap t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12
38591597440030 PointCloud19.pcd PointCloud18.pcd 0.6051 -0.03804109024359251 0.9537260131995601 -0.29826090457777304 3.7601682386833906 0.9905449306498649 0.07536027111400198 0.11463668654265362 -4.183448322908308 0.13180901265442113 -0.29107992250256065 -0.9475752544779596 -8.794217626362135
38591597440402 PointCloud6.pcd PointCloud4.pcd 0.6316 -0.12049232663623277 0.9129888526034562 0.3897857799402282 4.950980348029811 0.04866499975788757 0.39760683503825556 -0.9162644391928709 0.9218273777673368 -0.9915207093250007 -0.09143390920597277 -0.09233917493112942 2.899523374475631
38591597440836 PointCloud3.pcd PointCloud2.pcd 0.6618 -0.37363185875080207 0.8077620305266292 0.4559821664998731 0.9823099072688026 0.9212935432308785 0.3802877237103325 0.08123702601835842 0.07915031726088273 -0.10778423506020876 0.4504461668553869 -0.88627355226125 -0.2899899096370633
38591597441270 PointCloud10.pcd PointCloud8.pcd 0.7022 0.5346450647203305 -0.7733462346105684 -0.34072020219507043 2.589231573233483 -0.16093699399854916 0.30262800168714266 -0.9394230019312696 -3.289836733380583 0.8296107151748373 0.557092356803163 0.037338549229885 3.078096788653506
38591597441766 PointCloud12.pcd PointCloud13.pcd 0.7597 0.036695412680777695 -0.9878964538627957 0.15071178830304188 0.30181082782558916 0.6490908686403369 0.13823113286320976 0.7480462540211579 -5.0095775703226675 -0.7598253029058196 0.07037577958834379 0.6463070158302574 5.767331935686544
38591597442262 PointCloud21.pcd PointCloud20.pcd 0.7479 0.5114085645966362 0.7183836384085396 -0.471578443235181 -0.7534907311668598 -0.23693389232043677 0.6453743192374923 0.7261916542749793 -7.549284589334922 0.8260288195499572 -0.25964771544470033 0.5002593858562296 -1.8383707638310736
38591597442820 PointCloud21.pcd PointCloud22.pcd 0.8001 0.6273492457102978 0.6995882741496208 -0.34206603248360595 1.230102768950195 -0.08179645181350148 0.49602456379136006 0.864447206361564 -2.65090766638853 0.7744302837424695 -0.5143305151242203 0.36840447450405933 8.23641456420757
38591597442975 PointCloud7.pcd PointCloud5.pcd 0.6379 -0.1267742046321202 -0.251469397794329 0.9595266765509185 3.6468416900144183 0.9908755209334414 -0.07673034055595984 0.11080684479330544 -4.362409168930715 0.04576027813261807 0.9648189450933911 0.258902298433408 8.168892452526562
38591597443068 PointCloud30.pcd PointCloud29.pcd 0.6241 0.4252375163923444 -0.3758818278337721 -0.823338269581108 0.8397053078603471 0.3439210230718127 0.9085561124363715 -0.23715842899577763 -0.02968049458584035 0.8371925612078195 -0.18231467867083598 0.5156258075382201 6.076717725673533
38591597443099 PointCloud17.pcd PointCloud18.pcd 0.6056 0.40322652333449527 0.10224782532285448 -0.9093699759153714 6.06533533827731 -0.7026878800754843 -0.6019852517269847 -0.3792670561731152 0.6481735737961745 -0.5862065455746787 0.7919337970562604 -0.17088811253406788 1.0796391411189616
