,id,source,target,overlap,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
0,13001298760030,PointCloud19.pcd,PointCloud22.pcd,0.6293,0.0901003774517322,0.2308989198011682,0.9687969915403896,6.556894708001644,0.593986348877243,-0.7932666521553609,0.1338216571624654,-6.95292940787056,0.7994136221822457,0.5633948059867786,-0.2086244311114652,2.267250724892348
1,13001298760247,PointCloud5.pcd,PointCloud12.pcd,0.6047,-0.447086752298022,-0.7614984674976606,-0.4692904430289639,4.44602580684788,0.8822384352930239,-0.2888627792586487,-0.3717709483683278,-3.654291658740904,0.1475424657897645,-0.5802399320605944,0.8009699382817017,-3.562685171909141
2,13001298760433,PointCloud38.pcd,PointCloud39.pcd,0.6516,-0.8555573272635445,0.0907949638997564,0.5096841515057166,3.791344157729087,-0.0408419072952601,-0.9932698400260056,0.1083834097230709,-7.222854098601567,0.5160945634030122,0.0719117474767203,0.853507529082608,-0.4621232369773129
3,13001298760805,PointCloud27.pcd,PointCloud24.pcd,0.6903,-0.1573987887076317,-0.9498614875384036,0.2701643496183414,-2.846084230598398,0.7756128206612669,-0.2882438663250909,-0.5615516235857897,-12.274375760562451,0.6112694771859982,0.1211553879003912,0.7820939829991418,5.23311697448151
4,13001298761146,PointCloud13.pcd,PointCloud29.pcd,0.7092,0.6215073298292388,0.427311724841093,0.6566074388718574,1.4570089093036556,0.6432268006746472,-0.7567862386323432,-0.1163351705657753,-3.021554155171399,0.4472000915277048,0.4946506634282829,-0.7452065480842021,-7.644187440531949
5,13001298761487,PointCloud14.pcd,PointCloud11.pcd,0.7335,-0.4541608824475789,0.3269321228221608,0.8287661189511983,1.472809956064156,-0.8041858585116396,-0.550791297916946,-0.2234145275242033,-0.9306113859872988,0.3834357805739228,-0.7679481318461302,0.5130620517731798,-2.967696109201725
6,13001298761828,PointCloud26.pcd,PointCloud17.pcd,0.7701,0.7836914733049687,0.6124217387699064,0.103765546069647,6.587453732461864,-0.4923090847861843,0.714271921550196,-0.4974408378108699,-0.3631087199075953,-0.3787603988091641,0.338755422048172,0.8612696002570204,-0.8177966705610776
7,13001298762169,PointCloud23.pcd,PointCloud20.pcd,0.7846,-0.5665335766788532,-0.4909255753358471,0.6618396980966262,-0.4881132332187792,0.1771681580720807,0.7118173034706595,0.6796525364074684,-1.8934925809654304,-0.8047677616932801,0.5023029026005388,-0.3162920229444007,12.21152047501496
8,13001298762572,PointCloud13.pcd,PointCloud12.pcd,0.8414,0.7412044312883975,-0.5490357813411494,-0.3862327042672032,-1.960785873578741,0.6636971736609155,0.6856133374488852,0.2990659010765246,-3.853874309451637,0.1006084127345008,-0.4780105253227326,0.8725731401823744,2.2499062266091943
9,13001298762634,PointCloud44.pcd,PointCloud43.pcd,0.8646,-0.3250790146779916,-0.6799190418789416,0.6572927283230873,-2.296703703734633,0.9363568857968364,-0.3288067860717326,0.1229710529109511,-3.990991153439351,0.1325119490341763,0.6554358808637193,0.7435350626833706,-0.6564908881618337
